Timestamp,Date and Time,"power MAX, GW","power MIN, GW","power GUESS, GW","annualised consumption MAX, TWh","annualised consumption MIN, TWh","annualised consumption GUESS, TWh",BTC / USD Denominated Closing Price,BTC / Active Addr Cnt,BTC / Tx per Second Cnt,BTC / 30 Day Volatility,BTC / Mean Tx Size (USD),BTC / Miner Supply (USD),BTC / Val in Addrs w/ Bal ? $1M USD,BTC / 30 Day Active Supply,BTC / SER (Supply Equality Ratio),BTC / Miner Revenue per Hash (USD),BTC / Miner Revenue per Hash per Sec (USD),BTC / Total Issuance (USD),"BTC / Mean Hash Rate, 30 Day",BTC / Mean Hash Rate,BTC / Mean Tx Fee (USD),BTC / Mean Difficulty,BTC / Difficulty,BTC / Market Cap (USD),BTC / Mean Block Size (in bytes),BTC / Addr Cnt of Bal ? $1M,BTC / Miner Revenue (USD)
1539993600,2018-10-20T00:00:00,10.17448406,4.783488882,6.185759985,89.18952724401265,41.93206354013796,54.22437202832513,6408.252746,583046,2.614560185,0.017901275,5933.307012,11607792459,9971100.923,1596212.097,0.069125332,2.61717E-06,0.226123246,11454751.78,52190170.33,51059798.11,0.403082333,7.18285E+12,7.18285E+12,1.11073E+11,879080.6364,9742,11545807.28
1540080000,2018-10-21T00:00:00,10.37527104,4.877888,6.307832033376689,90.94962597282607,42.75956620792987,55.29445560458006,6415.340503,540049,2.370775463,0.016480462,4634.966586,11622430380,9972745.875,1583501.74,0.06913652,2.6176E-06,0.226160716,11066462.37,52125968.55,49274490.48,0.378312645,7.18285E+12,7.18285E+12,1.11207E+11,799787.6594,9755,11143954.04
1540166400,2018-10-22T00:00:00,10.24124551,4.814876484,6.226348805,89.77475811022444,42.20720725516747,54.58017362513265,6408.033636,687801,2.992071759,0.016466159,6387.066041,11609312309,9973570.381,1578176.965,0.069149122,2.6191E-06,0.226289941,12415565.17,52133729.88,55344536.41,0.419111898,7.18285E+12,7.18285E+12,1.11093E+11,934273.2387,9763,12523911.88
1540252800,2018-10-23T00:00:00,10.38290628,4.881477674,6.312474013452012,91.01655647278072,42.791033287794455,55.33514720192034,6395.987667,688951,3.001018519,0.016464802,7823.798037,11589887723,9971347.913,1589526.99,0.069193078,2.61449E-06,0.225891952,12312276.26,52188849.04,54987474.89,0.420196073,7.18285E+12,7.18285E+12,1.10896E+11,945705.3766,9741,12421228.05
1540339200,2018-10-24T00:00:00,10.074521257824001,4.736491812,6.124985809117975,88.31325334608519,41.52008722518417,53.69162560272819,6413.803641,630269,2.883252315,0.016143997,8536.157905,11622958948,9972809.287,1605502.543,0.069176519,2.6294E-06,0.22717984,9059497.643,51779688.08,40347952.35,0.428495165,7.18285E+12,7.18285E+12,1.11214E+11,1132466.708,9736,9166241.359
1540425600,2018-10-25T00:00:00,10.01832665,4.710072164,6.090821288795621,87.82065139847184,41.288492588396764,53.39213941758242,6402.324859,664579,2.988101852,0.015508404,7365.684577,11597694634,9976260.553,1612009.655,0.069188856,2.62123E-06,0.226473868,10963981.32,51407284.81,48917428.96,0.443650003,7.18285E+12,7.18285E+12,1.11026E+11,1044192.65,9747,11078519.33
1540512000,2018-10-26T00:00:00,10.02852868,4.714868605,6.097023797416031,87.91008241631357,41.33053818767815,53.44651060814893,6404.108552,681997,2.921701389,0.015446685,6578.381018,11601268266,9977594.616,1619313.191,0.069204397,2.6206E-06,0.22641964,11447344.04,51461853.17,51059798.11,0.450005162,7.18285E+12,7.18285E+12,1.11068E+11,1052879.469,9759,11560941.09
1540598400,2018-10-27T00:00:00,9.957114909744002,4.681293734515999,6.053606515006914,87.28406929881591,41.03622087676725,53.06591471055061,6409.405328,578121,2.711585648,0.014141349,4618.940809,11610417818,9974226.855,1615304.665,0.069239574,2.61685E-06,0.22609542,10895989.06,51385699.27,48560367.43,0.35550298,7.18285E+12,7.18285E+12,1.11171E+11,910592.9632,9759,10979276.65
1540684800,2018-10-28T00:00:00,9.977518746384002,4.690886508,6.066011393280858,87.46292933080214,41.12031113330062,53.17465587,6406.633253,547630,2.494236111,0.014082303,4331.483336,11610299233,9974461.446,1592161.614,0.069276019,2.62002E-06,0.226369872,11211608.19,51226781.81,49988613.53,0.484022638,7.18285E+12,7.18285E+12,1.11134E+11,818884.1429,9761,11315916.04
1540771200,2018-10-29T00:00:00,9.885701138640002,4.647718864459999,6.010189232597797,86.65805618131824,40.74190356585636,52.68531881295229,6263.041735,708860,3.105219907,0.014602735,6064.357057,11345132502,9960018.617,1568025.961,0.069323826,2.56496E-06,0.221612647,11430051.17,51162980.62,52130982.68,0.457838402,7.18285E+12,7.18285E+12,1.08655E+11,989435.0753,9669,11552885.09
1540857600,2018-10-30T00:00:00,9.885701139,4.647718864459999,6.010189232597797,86.65805618131824,40.74190356585636,52.68531881295229,6272.167728,697640,3.330601852,0.014588085,5570.56155,11364239833,9956495.47,1577313.265,0.069332972,2.5665E-06,0.22174558,12073922.88,51064024.07,54987474.89,0.414598959,7.18285E+12,7.18285E+12,1.08825E+11,946230.4286,9638,12193229.53
1540944000,2018-10-31T00:00:00,10.39579923,4.887539234,6.320312509631712,91.12957601609779,42.84416892846989,55.403859459431594,6306.316931,694833,3.279872685,0.014616111,5781.225546,11428007111,9962891.364,1619931.252,0.069378873,2.57572E-06,0.222542315,12849120.75,51131445.88,58201028.61,0.363718443,7.18285E+12,7.18285E+12,1.09431E+11,905881.3865,9683,12952191.64
1541030400,2018-11-01T00:00:00,10.569278924208001,4.735360156920343,6.376681753855006,92.65029904960734,41.51016713556373,55.89799225429299,6342.977501,702856,3.323217593,0.014613746,5762.438996,11498094623,9972236.159,1615909.423,0.069390296,2.59366E-06,0.224092376,12210231.69,51340694.78,54989095.7,0.391484602,7.18306E+12,7.1844E+12,1.10079E+11,997554.539,9729,12322637.1
1541116800,2018-11-02T00:00:00,10.569594244800001,4.518423789673258,6.331271302007603,92.65306315,39.60850294027578,55.49992423339865,6348.168583,764821,3.3671875,0.014572747,6184.369042,11507299827,9979333.211,1626770.103,0.069358136,2.59808E-06,0.224474268,11347351.34,51324519.18,51070835.08,0.401261342,7.1844E+12,7.1844E+12,1.10181E+11,1111246.867,9753,11464088.3
1541203200,2018-11-03T00:00:00,10.82499832,4.394090946809944,6.435206503314513,94.89193531000736,38.51860123973596,56.411020208055035,6332.434133,635423,2.864722222,0.014365772,3792.281138,11474196650,9976127.234,1606974.598,0.069344698,2.5822E-06,0.223101776,12744023.69,51408259.95,57499331.8,0.340102072,7.1844E+12,7.1844E+12,1.0992E+11,877536.9317,9742,12828203.03
1541289600,2018-11-04T00:00:00,10.651836232464001,4.125956429783086,6.290705274186843,93.37399641377942,36.16813406347853,55.14432243352188,6420.422,619152,2.635289352,0.014566701,5141.995269,11636244344,9982709.629,1602797.855,0.06935837,2.62307E-06,0.226633481,9871398.825,51266645.15,43928060.94,0.369673317,7.1844E+12,7.1844E+12,1.11457E+11,1040037.837,9802,9955569.373
1541376000,2018-11-05T00:00:00,10.631749773600001,3.8979101930626285,6.232572300989759,93.19791851537761,34.16908075,54.634728790476224,6402.946839,709024,3.425659722,0.014547343,5688.917304,11606227290,9983186.676,1607241.603,0.069358029,2.6208E-06,0.226437274,11525304.31,51436792.18,51427973.78,0.405118862,7.1844E+12,7.1844E+12,1.11166E+11,1043645.736,9786,11645210.18
1541462400,2018-11-06T00:00:00,10.366781045760002,3.579022809,6.0306610984142495,90.87520264713217,31.37371394224235,52.864775188699305,6441.145219,698165,3.328796296,0.014590007,6001.644034,11673904223,9987968.34,1613743.377,0.069435996,2.64065E-06,0.228151805,10305832.35,51206465.09,45713754.47,0.430597341,7.1844E+12,7.1844E+12,1.11839E+11,1080054.102,9833,10429675.59
1541548800,2018-11-07T00:00:00,10.030403,3.2235265077168003,5.784697532156781,87.92651273348477,28.257433366645472,50.70865856688634,6500.869805,708634,3.42931713,0.014650985,5941.641861,11776768013,10002211.56,1622948.729,0.069401596,2.66667E-06,0.230400234,10563913.43,51086417.9,46428031.89,0.449271401,7.1844E+12,7.1844E+12,1.12887E+11,1147885.885,9895,10697029.4
1541635200,2018-11-08T00:00:00,9.69395879,3.1154015556829715,5.590664648699069,84.97724274949336,27.30961003711693,49.00776631049604,6406.752937,702459,3.204618056,0.014872598,5634.556244,11604317410,9993957.479,1617827.017,0.069406387,2.63162E-06,0.227372141,9690213.818,50920993.84,43213783.53,0.489010296,7.1844E+12,7.1844E+12,1.11262E+11,1172861.107,9801,9825610.5
1541721600,2018-11-09T00:00:00,9.530692095744001,3.062931628481828,5.496506074954973,83.54604691129191,26.849658655271707,48.18237225,6331.378767,696353,3.275949074,0.014927868,5596.7263,11467468442,9994689.423,1623803.154,0.069358816,2.6005E-06,0.224683334,10051063.79,50654056.22,45356615.77,0.493961572,7.1844E+12,7.1844E+12,1.09963E+11,1127909.63,9775,10190875.66
1541808000,2018-11-10T00:00:00,9.224567116,2.964550537935543,5.319958790379646,80.86255534081958,25.98725001554297,46.634758756467974,6353.112734,583550,2.860821759,0.010294128,4539.386509,11511622412,9998066.75,1606524.706,0.069347604,2.59943E-06,0.224590395,10403222.1,50249442.85,46785170.59,0.421878614,7.1844E+12,7.1844E+12,1.10351E+11,942630.9542,9788,10507499.95
1541894400,2018-11-11T00:00:00,9.459263010048002,3.039976065173943,5.455311752495237,82.91989954608077,26.648430187314784,47.82126282237324,6335.414204,601176,2.918657407,0.010285195,4411.539275,11482437347,9994110.023,1569551.479,0.069372427,2.58695E-06,0.223512442,11562130.92,50356928.48,52142251.2,0.366063561,7.1844E+12,7.1844E+12,1.10055E+11,890820.226,9778,11654441.9
1541980800,2018-11-12T00:00:00,9.418446422304001,3.0268586109206863,5.431772158493033,82.56210133791686,26.533442583330732,47.614914741349935,6320.656054,680949,3.459826389,0.010300584,5675.603382,11451606275,10008282.65,1561327.366,0.069418949,2.58821E-06,0.223621505,11061148.09,50281809.83,49999418.96,0.400754844,7.1844E+12,7.1844E+12,1.0981E+11,1064008.429,9755,11180945.34
1542067200,2018-11-13T00:00:00,9.336813018240003,3.0006236289554287,5.384692838665106,81.84650291789184,26.30346673142329,47.202217423738325,6267.937991,637890,3.168993056,0.010418869,6099.961262,11358887189,10000596,1582608.347,0.069425614,2.56916E-06,0.221975274,9401906.987,50302128.35,42856644.82,0.406165351,7.1844E+12,7.1844E+12,1.08903E+11,1105641.825,9715,9513115.466
1542153600,2018-11-14T00:00:00,9.387833810063999,3.017020465136686,5.414117364123741,82.29375117902103,26.447201397388188,47.460152813908714,5574.258349,734241,3.452916667,0.022374024,7098.496394,10102542837,9880649.62,1627483.182,0.069575792,2.29469E-06,0.19826119,9406560.964,49908074.62,48213725.42,0.51067135,7.1844E+12,7.1844E+12,96860221302,1103783.852,9035,9558910.569
1542240000,2018-11-15T00:00:00,9.449058805967999,3.036696683245943,5.449426821038807,82.83044949,26.619683125333932,47.769675513226176,5538.560608,709708,3.371412037,0.022326723,12582.9155,10036270950,9884010.862,1749220.712,0.069415722,2.29831E-06,0.198573876,8792464.965,49752313.55,45356615.77,0.735260444,7.1844E+12,7.1844E+12,96248717598,1195209.937,8992,9006638.976
1542326400,2018-11-16T00:00:00,9.433574268,3.0317203308992005,5.440496634465055,82.69471203,26.57606042066239,47.691393497720675,5496.016231,704543,3.25712963,0.022327638,6917.919566,9957207399,9882731.911,1747837.617,0.06941425,2.28692E-06,0.197590229,8656225.564,49541428.73,44814668.56,0.706125689,7.1549E+12,6.6533E+12,95518040630,1149077.19,8976,8854940.631
1542412800,2018-11-17T00:00:00,9.467053909,3.0424798696948576,5.459804891235827,82.98819456383953,26.67037853774512,47.86064967657325,5501.09234,587644,3.026747685,0.022352998,4544.245892,9967789393,9887365.239,1732500.712,0.069450393,2.43453E-06,0.210343273,9970729.867,49443853.26,47956936.5,0.446211047,6.6533E+12,6.6533E+12,95616231626,908811.3586,8986,10087418.96
1542499200,2018-11-18T00:00:00,9.139574788,2.9372360797440003,5.270942323936895,80.11751259020545,25.747811475035906,46.20508041163083,5555.376338,543353,2.754965278,0.022512169,3872.893859,10066454059,9897085.996,1721017.995,0.069524009,2.45827E-06,0.212394083,8541391.12,49109785.76,40680711.65,0.415711172,6.6533E+12,6.6533E+12,96568300412,948877.9675,9042,8640342.435
1542585600,2018-11-19T00:00:00,8.901670144128001,2.8607793386733715,5.133738823258603,78.03204048342604,25.077591682810777,45.00235452468491,4792.200024,680899,3.119710648,0.034415126,6709.304804,8679600457,9610773.297,1767859.449,0.069489586,2.15208E-06,0.185939704,7547715.037,48796889.96,41672924.13,0.745469744,6.6533E+12,6.6533E+12,83309665039,1110677.397,7589,7748651.189
1542672000,2018-11-20T00:00:00,8.924547859,2.868131677328457,5.146932775649513,78.23258653038106,25.142042283461254,45.118012711343646,4317.53067,769611,3.345439815,0.038423056,7573.351995,7820488330,9514483.139,1836030.219,0.069398306,1.96848E-06,0.170076225,7123925.606,48609651.92,43657349.09,1.041880907,6.6533E+12,6.6533E+12,75064932895,1212274.667,7070,7425077.114
1542758400,2018-11-21T00:00:00,8.539217638,2.7442959570422856,4.924706532,74.85478182,24.056498359432677,43.16997746381479,4549.32201,620393,2.969247685,0.04019888,5954.360125,8233021240,9577684.694,1866007.227,0.069322991,2.06397E-06,0.178327037,5970985.138,47922415.26,34727436.77,0.864789809,6.6533E+12,6.6533E+12,79100846618,1212794.048,7327,6192840.91
1542844800,2018-11-22T00:00:00,8.39616792,2.698323272,4.842207419462277,73.60080799,23.6535018,42.44679023900631,4303.615549,653846,3.063865741,0.040946052,4425.091155,7786956605,9513594.017,1833196.204,0.069199227,1.9315E-06,0.166881859,6563013.711,47434498.57,40349974.16,0.644704818,6.6533E+12,6.6533E+12,74835214989,1217282.852,7065,6733678.681
1542931200,2018-11-23T00:00:00,8.278029311389714,2.6664377700754285,4.764074691191432,72.56520494364224,23.37399349248121,41.761878742984095,4289.892853,624434,3.160162037,0.040880074,4740.652494,7765719200,9517086.342,1822489.753,0.069141507,1.91971E-06,0.165863097,6702957.583,47467639.71,41342186.64,0.564703596,6.6533E+12,6.6533E+12,74603295134,1119517.968,7028,6857143.124
1543017600,2018-11-24T00:00:00,8.18502439,2.6603638706516572,4.706360697688328,71.74992380091668,23.320749690132427,41.255957875935884,3806.316925,578522,2.916145833,0.045160147,3664.254635,6888498730,9343060.6,1833855.946,0.069047587,1.69423E-06,0.146381442,6803791.503,47413574.13,47295461.51,0.47384004,6.6533E+12,6.6533E+12,66200481497,986501.9021,6321,6923177.871
1543104000,2018-11-25T00:00:00,8.004716655236573,2.672511632769829,4.666638008957262,70.1693462,23.42723697286032,40.907748786519356,3946.850874,577253,2.795162037,0.046111639,4475.054423,7139098248,9395234.208,1847884.356,0.068992328,1.76221E-06,0.152254712,6265625.763,47111702.92,42003661.62,0.536764288,6.6533E+12,6.6533E+12,68650951140,1017392.591,6486,6395255.412
1543190400,2018-11-26T00:00:00,7.672340179302857,2.626957442,4.531118570200706,67.25573401176885,23.02790893819897,39.71978538637939,3700.285993,628614,2.955185185,0.046820379,5005.613262,6687625609,9331249.127,1836744.936,0.069015361,1.66311E-06,0.143692946,5134146.815,46716752.73,36711861.73,0.552578475,6.6533E+12,6.6533E+12,64367371530,1181034.667,6239,5275235.572
1543276800,2018-11-27T00:00:00,7.437913862742858,2.623920511,4.462208867459411,65.20075292080388,23.001287198009415,39.11572293,3776.555905,627815,3.037928241,0.04724731,5536.250725,6816985065,9366327.864,1871384.336,0.069018878,1.68849E-06,0.145885606,6184110.295,46494686,43326611.59,0.52049778,6.6533E+12,6.6533E+12,65700289252,1056039.298,6298,6320728.991
1543363200,2018-11-28T00:00:00,7.358111081314286,2.6634008019988573,4.475894908963467,64.50120173880103,23.34737143032198,39.23569477197375,4208.475269,630438,3.035497685,0.052519926,7130.227441,7578028098,9544795.869,1915308.273,0.069198269,1.89181E-06,0.163451992,6207501.022,46057887.38,39027024.18,0.654080818,6.6533E+12,6.6533E+12,73220546017,1133828.153,6942,6379044.833
1543449600,2018-11-29T00:00:00,7.017139176473143,2.611772711990857,4.332382265237041,61.51224202096357,22.894799593311856,37.977662937067905,4239.039488,612685,2.83994213,0.052586306,6311.231829,7634463181,9545513.624,1960404.1,0.06915125,1.91713E-06,0.165640144,5563739.328,45382552.77,34727436.77,0.76829909,6.6533E+12,6.6533E+12,73757876887,1200095.21,6960,5752257.644
1543536000,2018-11-30T00:00:00,6.635810885389715,2.538886010729029,4.173571638246659,58.169518221326236,22.255874770050664,36.585528980870215,3973.334052,597612,2.873888889,0.053291097,10200.92231,7155070810,9436881.505,2123998.907,0.069211773,1.7939E-06,0.154992705,5016334.241,44556001.38,33404486.8,0.648872002,6.6533E+12,6.6533E+12,69139707027,1210096.832,6480,5177451.755
1543622400,2018-12-01T00:00:00,6.3174144507222865,2.4811840580266287,4.056769429933302,55.37845507503156,21.750059452661425,35.561640822795326,4148.073726,579421,2.809548611,0.054227392,6773.595945,7471291693,9538468.008,2102225.813,0.069183947,1.8498E-06,0.159822897,6429514.275,44090079.83,41011449.14,0.515167513,6.6533E+12,6.6533E+12,72186769334,1066135.992,6866,6554568.613
1543708800,2018-12-02T00:00:00,6.150382644,2.4417038035955434,3.9797030236992788,53.91425425417829,21.403975542318527,34.886076705747875,4098.746764,502649,2.563935185,0.054155846,5888.398952,7384657247,9527102.668,2095291.883,0.069194022,1.82229E-06,0.157446241,5840714.139,43644521.13,37704074.21,0.431784512,6.6533E+12,6.6533E+12,71334198592,1000707.149,6822,5936364.771
1543795200,2018-12-03T00:00:00,6.045400500809143,2.4246171163601145,3.9401974514873026,52.99398079009295,21.25419364201276,34.53977085973769,3843.976666,586010,2.7984375,0.054847368,8150.584663,6923699428,9383313.413,2204819.999,0.069274992,1.85985E-06,0.160690713,5477666.749,42889578.07,34851039.81,0.506944934,6.14985E+12,5.6464E+12,66905681722,1109401.693,6359,5600238.43
1543881600,2018-12-04T00:00:00,5.869710332002286,2.3824501084090284,3.858396147390955,51.453880770332034,20.884557650313546,33.82270062802911,3892.951647,671416,3.103587963,0.054825962,10955.72954,7013834571,9420752.991,2478261.198,0.069058482,2.04211E-06,0.176438168,6715341.591,42716456.96,38734427.59,0.443370678,5.6464E+12,5.6464E+12,67764822761,1078303.362,6448,6834231.438
1543968000,2018-12-05T00:00:00,5.746005147641142,2.3591446611089144,3.808179122789453,50.36948112422226,20.680262099280743,33.382498190372345,3709.520858,609238,2.971481481,0.055056305,9349.034406,6681885368,9346776.832,2686179.833,0.069154454,1.94356E-06,0.167923424,6027971.395,42218489.61,36488953.53,0.387084841,5.6464E+12,5.6464E+12,64577860936,1039024.585,6286,6127350.008
1544054400,2018-12-06T00:00:00,5.753157485,2.388206225,3.8431170101775463,50.43217851386064,20.93501577107798,33.688763711216374,3511.968982,655016,3.246666667,0.055252895,6458.943165,6327114083,9315236.693,2775596.737,0.069149545,1.84115E-06,0.159075729,5926447.656,41957776.96,37892374.82,0.361159153,5.6464E+12,5.6464E+12,61144670013,1093892.593,6109,6027757.133
1544140800,2018-12-07T00:00:00,5.663830303758857,2.3752914437294854,3.8113796087170138,49.64913644275014,20.82180479573267,33.41055365001335,3372.995693,658859,2.964652778,0.05508325,5166.234798,6076023028,9277273.642,2790196.297,0.069090255,1.7762E-06,0.153463504,4806518.862,41476776.08,31998005.4,0.406046389,5.6464E+12,5.6464E+12,58729900522,1225577.07,5967,4910526.02
1544227200,2018-12-08T00:00:00,5.475529105374856,2.3260323247198857,3.719007495,47.998488137715995,20.38999935849452,32.60081970082041,3407.951195,531426,2.676724537,0.055383499,3426.222692,6136025495,9287372.062,2783662.572,0.06910082,1.77826E-06,0.153642049,5410122.521,41224546.65,35646900.75,0.288583138,5.6464E+12,5.6464E+12,59343948586,967855.7874,6013,5476862.855
1544313600,2018-12-09T00:00:00,5.437129469441143,2.3097199660929144,3.692926264983451,47.66187692912106,20.24700522277049,32.37219163884494,3540.439576,518114,2.743877315,0.056411971,3047.195893,6374190952,9329802.931,2774885.898,0.069126197,1.84404E-06,0.159324836,5664703.322,40910245.62,35927585.01,0.250782478,5.6464E+12,5.6464E+12,61656683797,949850.4141,6146,5724156.574
1544400000,2018-12-10T00:00:00,5.436131009564572,2.309295815311657,3.692248105906415,47.65312442984303,20.24328711702199,32.366246896375635,3413.592584,600210,2.9325,0.056326237,4114.644957,6148508995,9286377.624,2763445.46,0.069123093,1.78499E-06,0.154223063,5291068.505,40510901.54,34804847.98,0.302491861,5.6464E+12,5.6464E+12,59452937062,1123948.952,6016,5367710.263
1544486400,2018-12-11T00:00:00,5.357258559,2.275790401,3.638677532136904,46.96172853,19.949578656828038,31.89664725,3352.5642,635401,2.960173611,0.056227699,4609.082545,6036026350,9253462.628,2817385.769,0.06915278,1.75407E-06,0.15155194,5238381.563,39942344.24,35085532.24,0.30848929,5.6464E+12,5.6464E+12,58395272773,1092748.448,5930,5317280.473
1544572800,2018-12-12T00:00:00,5.296587509180571,2.250017033964457,3.597469443641312,46.42988610547689,19.72364931973243,31.53541714295974,3423.012918,616176,2.99349537,0.056652462,4509.275445,6164456995,9281574.191,2829344.247,0.069149882,1.79043E-06,0.154692885,5134519.377,39398433.97,33682110.95,0.293319318,5.6464E+12,5.6464E+12,59627489562,1135167.617,6025,5210382.899
1544659200,2018-12-13T00:00:00,5.272319002906286,2.2397076503450286,3.5809861495178343,46.217148379476505,19.63327726292452,31.390924586673332,3260.341582,638713,3.086828704,0.056834169,4414.206628,5870226854,9082223.026,2827446.704,0.069242373,1.70321E-06,0.147156952,5338809.341,39195533.74,36769637.78,0.270333487,5.6464E+12,5.6464E+12,56799160024,1075021.908,5362,5410907.823
1544745600,2018-12-14T00:00:00,5.466466491099429,2.322182480559543,3.712852120791591,47.91904526,20.356251624584957,32.54686169085909,3198.947474,701381,3.226550926,0.053896095,4089.081475,5761670736,9055817.961,2833725.705,0.069148086,1.67165E-06,0.144430516,5838079.14,38954406.28,40979901.65,0.289371256,5.6464E+12,5.6464E+12,55735437225,1066194.705,5296,5918748.322
1544832000,2018-12-15T00:00:00,5.599942972992001,2.378883962,3.8035100329323757,49.08910010124787,20.85329681013462,33.34156894868521,3185.074044,594065,3.045335648,0.0539135,3124.415819,5737366547,9052616.325,2819563.435,0.069184596,1.65782E-06,0.143235381,5932200.407,38836584.23,41821954.43,0.221130336,5.6464E+12,5.6464E+12,55499651896,939043.0403,5290,5990383.557
1544918400,2018-12-16T00:00:00,5.5210705653702865,2.3453785661562288,3.749939488525485,48.39770457603593,20.55958851,32.871969556414406,3195.414555,539434,2.608784722,0.054025637,3748.312687,5757173406,9050784.898,2732668.279,0.069241795,1.6642E-06,0.143786641,4593408.423,38418718.27,32278689.66,0.212227808,5.6464E+12,5.6464E+12,55684427861,1021780.722,5279,4641244.359
1545004800,2018-12-17T00:00:00,5.739486516606857,2.4381627616254855,3.898288724560099,50.31233880457571,21.37293476840901,34.172398959493826,3499.156482,682984,3.429340278,0.057496419,4729.869304,6304981033,9300938.167,2735409.75,0.06921709,1.82233E-06,0.157449485,6998312.964,38317136.43,44909481.26,0.245234389,5.6464E+12,5.6464E+12,60984540764,979977.7875,6107,7070974.687
1545091200,2018-12-18T00:00:00,5.751305487102856,2.4431835197822855,3.9063162300324357,50.41594389994365,21.416946734411518,34.24276807246434,3659.527379,656410,3.120474537,0.058367334,5698.274546,6594423836,9346612.69,2811069.727,0.069257295,1.93427E-06,0.167120702,5855243.807,38148856.59,35632316.44,0.369623838,5.6E+12,5.10642E+12,63785396912,1093073.5,6250,5954897.72
1545177600,2018-12-19T00:00:00,5.84079976,2.481201137184343,3.9671011995946293,51.20045069226289,21.75020916855795,34.775609115646525,3697.725303,701481,3.506516204,0.052729998,6082.088497,6660346710,9354817.671,2839458.484,0.06924045,2.14444E-06,0.185279741,6887013.377,38020506.03,37822407.4,0.398439641,5.10642E+12,5.10642E+12,64458072015,1084089.933,6285,7007725.846
1545264000,2018-12-20T00:00:00,5.786739313313143,2.458235987510515,3.930383066810239,50.726556820503006,21.548896666517173,34.453737963658554,4067.737708,641537,3.273449074,0.052840359,5995.557771,7324102451,9509292.116,2827593.631,0.069240272,2.35594E-06,0.203553261,6864307.382,37707548.53,34268624.16,0.393113852,5.10642E+12,5.10642E+12,70914924966,1137424.156,6891,6975490.2
1545350400,2018-12-21T00:00:00,5.6691066811782855,2.4082650532826286,3.8504863788112678,49.69538916720885,21.11085145707552,33.753363596659575,3839.085108,656212,3.248599537,0.052765322,5445.395878,6912119479,9404980.763,2657159.737,0.069217799,2.22677E-06,0.192392634,6718398.94,37734561.72,35537832.46,0.423324309,5.10642E+12,5.10642E+12,66935427170,1039892.8,6416,6837217.184
1545436800,2018-12-22T00:00:00,5.803674981,2.43214223,3.903408449560252,50.87501488639138,21.320158787990657,34.21727846884517,3964.946116,551516,2.907824074,0.052336945,3798.435685,7138878835,9441648.343,2619043.744,0.06929617,2.27902E-06,0.196907461,8673319.629,37870305.6,44422290.57,0.293591792,5.10642E+12,5.10642E+12,69138519235,808195.2514,6564,8747080.457
1545523200,2018-12-23T00:00:00,6.150459700203429,2.545979792973943,4.1002491325371535,53.91492973198326,22.318058865209583,35.94278389582069,3942.666996,520086,2.882314815,0.052339585,3298.556808,7101128221,9434878.764,2605722.341,0.069334345,2.26286E-06,0.195511219,8673867.391,37981437.12,44676132.24,0.24421637,5.10642E+12,5.10642E+12,68758702225,736204.5625,6534,8734685.082
1545609600,2018-12-24T00:00:00,6.081792325282286,2.487896442478629,4.020189521225354,53.312991523424515,21.808900214767657,35.24098134306145,4040.04579,583425,3.219826389,0.047653136,5225.804872,7276939314,9517932.766,2589414.485,0.06929746,2.33112E-06,0.201408743,7676087,37691052.82,38583932.39,0.341684865,5.10642E+12,5.10642E+12,70464629644,944734.3355,6858,7771141.338
1545696000,2018-12-25T00:00:00,6.255197545741715,2.5313152241373715,4.103007763493941,54.83306168597186,22.18950925,35.96696605478789,3761.584011,481186,3.004409722,0.049018253,3805.335279,6776192787,9385447.438,2581967.59,0.069372593,2.16317E-06,0.186897752,7476148.221,37636291.57,40360824.01,0.258875125,5.10642E+12,5.10642E+12,65615302891,810329.7421,6334,7543347.285
1545782400,2018-12-26T00:00:00,6.369393627195428,2.5499621016123433,4.146050596807846,55.83410453599513,22.35296778,36.34427953161757,3807.657454,536230,3.253958333,0.047603824,4325.665623,6860776437,9399769.334,2557857.537,0.069360375,2.18783E-06,0.189028063,7472527.753,37741000.86,39853140.69,0.216382551,5.10642E+12,5.10642E+12,66426458891,887603.4841,6384,7533361.976
1545868800,2018-12-27T00:00:00,6.661295708009143,2.640865679805714,4.3060544525009465,58.39291817640815,23.149828549176895,37.74687333,3585.460536,624625,3.49650463,0.04872655,4405.376313,6462352322,9348400.388,2552939.944,0.069385418,2.05981E-06,0.177967703,7798376.666,37769062.11,44168448.91,0.205829616,5.10642E+12,5.10642E+12,62557922647,891797.7989,6166,7860557.381
1545955200,2018-12-28T00:00:00,6.884220594363429,2.703798923421943,4.42074774,60.34707773018982,23.701501362716755,38.75227468947405,3881.054885,644439,3.616458333,0.046710691,4960.669277,6996004384,9425092.569,2596115.153,0.069441896,2.23115E-06,0.192771368,8101702.072,37881213.21,42391557.29,0.224591915,5.10642E+12,5.10642E+12,67723456213,937671.2874,6465,8171878.511
1546041600,2018-12-29T00:00:00,6.664637634582857,2.6175570370502856,4.279741091621357,58.422213504753316,22.945504986782804,37.51621040915281,3823.138326,572182,3.071770833,0.046724312,4328.808537,6892799763,9402843.789,2569779.354,0.069516385,2.1984E-06,0.189941782,6594913.613,37891303.62,35030149.14,0.221458632,5.10642E+12,5.10642E+12,66719421376,975094.5797,6392,6653688.955
